id,name,distId,provId,lon,lat,ps_total,ps_male,ps_female
3106097,Kalan Mosque,3106,31,64.23017242,34.62355905,3,2,1
3202071,Hauz Karbas Girls School,3202,32,62.1597089200001,34.34882105,6,3,3
3206126,Mamora Mosque,3206,32,62.62744268,34.24840463,4,3,1
3207188,Shirwayee School,3207,32,62.2364244500001,34.92929974,2,2,0
3208205,Kariz-E- Elyas Clinic,3208,32,61.3429226900001,35.42386406,4,2,2
3212367,Band-E-Benafsh Girls School,3212,32,63.2047082,34.3756900600001,2,0,2
3214464,Sangistan School,3214,32,62.12684206,33.29699668,2,1,1
3301011,Yazdeh Village Boys High School,3301,33,62.1034964,32.38732693,4,2,2
3304081,Gang Primary School,3304,33,61.4606729700001,32.3639313400001,2,1,1
3306134,Primary School,3306,33,62.59850452,32.75348018,3,2,1
3311188,Farah Rud Mosque,3311,33,63.30637977,33.1640279000001,2,1,1
3311211,Arghaman Mosque,3311,33,63.7858733400001,32.99876741,2,1,1
3402017,Deh Raees Village School,3402,34,61.8299774000001,31.06209376,2,1,1
611311,Landi Khel School,611,6,70.2702519800001,34.2008652,2,0,2
612228,Sarkalak Mosque,612,6,70.6167287100001,34.7119591800001,2,1,1
617475,Ghazgai Mosque,617,6,70.9339238900001,34.23828044,2,2,0
701003,Shahr-E-Naw Exprimental School,701,7,70.21160382,34.67417196,5,4,1
703091,Najel School,703,7,70.1113426100001,34.7819867700001,4,3,1
705123,Zarkamar  Mosque,705,7,70.10153455,34.91791311,3,2,1
802028,Peyawesht Girls High School,802,8,69.44716186,35.2702812300001,2,1,1
804019,Mata Mosque,804,8,69.75303921,35.44591674,3,2,1
806091,Koraba,806,8,69.31201673,35.20898692,2,1,1
808048,Baba Ali School,807,8,69.70887624,35.25244577,3,2,1
901011,Band Du High School,901,9,68.68621851,35.98679726,5,3,2
901030,Hazrat Imam Hussain School,901,9,68.5627271500001,35.97281936,3,2,1
902078,Sayad And  Khoshk High School,902,9,68.4366531900001,35.8719165200001,3,2,1
903096,Kalan Guzar Boys High School,903,9,68.4336023100001,35.56997383,3,2,1
904132,Ara Kash School,904,9,69.02114351,36.0438265000001,3,2,1
905044,Basharha Clinic,905,9,68.85606647,36.24444469,3,2,1
905063,Baghlan Jadeedhealth Department,905,9,68.751468,36.18389765,3,2,1
906115,Lalmaie Primary School,906,9,68.9304149700001,35.50614657,3,2,1
908189,Gudali Sharif Mosque,908,9,69.3900362100001,35.7269177,3,2,1
910155,Abdulmomin Shaheed School,910,9,69.12629517,36.30222882,3,2,1
912174,Deh Yak  Mosque,912,9,69.45047622,35.62778169,2,1,1
913215,Wach Primary School,913,9,69.4654617,35.98753128,2,1,1
1001006,Qazan School,1001,10,67.73594397,34.7368219200001,4,2,2
1002028,Jalmash School,1002,10,68.0593447100001,35.00960274,2,1,1
1003163,Munbar Umomi Qala-E-Begal,1003,10,67.44945999,35.2001518000001,2,1,1
1005074,Deh Surkh School,1005,10,66.82387715,34.72329531,4,2,2
1005094,Munbar-E-Dam Dasht Sabz Dara,1005,10,66.66990142,34.82137997,3,2,1
1006113,Shenia Miyan Kawak Mosque,1006,10,66.62343968,34.24814021,2,1,1
1007157,Shenia Tangi Spi Mosque,1007,10,66.76256285,34.04832343,3,2,1
1101017,Kala-E-Sabz Mosque,1101,11,68.42520807,33.55578998,6,0,6
1107229,Meeri Bazar School,1107,11,68.4410195,33.32943197,4,3,1
1107250,Qala-E-Sardar School,1107,11,68.5420551000001,33.3415959,5,4,1
1111167,Bi Bi Zahra Aaheen School,1111,11,68.11472706,33.26642759,2,0,2
1114335,Jodari Village Mosque,1114,11,67.38370024,33.12625119,2,1,1
1114355,Dahan-E-Dawra Village Mosque,1114,11,67.2833413100001,33.21632545,2,1,1
1116300,Qojangi Mosque,1116,11,67.07944546,33.0152023,2,1,1
1207101,District Center,1207,12,68.5613889,32.8188889,3,3,0
1302195,Machalgho High School,1302,13,69.37177225,33.75744943,6,4,2
1310167,Chinar Mosque,1310,13,69.7825631,33.72077247,4,0,4
1401043,Gul Mar Jan Hojra,1401,14,69.97111111,33.33777777,4,3,1
1402094,Warza Village Mosque,1402,14,69.7961111100001,33.36277777,2,1,1
1404142,Esa Khel Mosque,1404,14,69.77792093,33.1748477300001,5,4,1
1406118,Juma Noor Hojra,1406,14,69.66277777,33.3025000000001,2,1,1
1501010,Primary School,1501,15,71.1852089800001,34.90182354,6,4,2
1505039,Girls School,1505,15,71.10785927,34.78804804,4,3,1
1507030,Kandro Village Madrassa,1507,15,70.87692997,34.97048411,4,1,3
1604013,Maleel Wa Mashqa Secondary School,1604,16,70.45767337,34.9569235700001,5,3,2
1701001,Faizi Shaheed School,1701,17,70.60078224,37.2611457900001,4,3,1
1701022,Palang Dara School,1701,17,70.69623054,37.2609404,2,1,1
1702059,Arghand Secondary School,1702,17,70.3610657400001,37.11210881,9,5,4
1704035,Lab Darya Kokcha School,1704,17,70.4388394000001,37.23021745,3,2,1
1707064,Shahr-E-Saadat Girls High School,1707,17,70.3012301100001,36.97018977,5,3,2
1709133,Qataar Bed Payan School,1709,17,70.4642839900001,37.47758473,2,1,1
1711183,Bazar Teshkan School,1711,17,70.26799292,36.8901351900001,2,1,1
1713147,Malwan School,1713,17,70.05734737,37.24339781,2,1,1
1715161,Qara Bala School,1715,17,70.0229343,36.79340121,4,2,2
1720241,Raween Zaar School,1720,17,70.4238428400001,37.8346543100001,3,2,1
1723198,Torbat Mosque,1723,17,71.57970045,36.70026816,3,2,1
1727271,District Building,1727,17,70.8028726,38.44329256,3,2,1
1801009,Sray Sang High School,1801,18,69.51405172,36.77087343,6,3,3
1801031,Takhta Koparak Madrassa,1801,18,69.42816105,36.7597084000001,3,2,1
1803189,Raketi Mosque,1803,18,69.335815341,36.766733769,3,2,1
1807195,Qoroq Saay Primary School,1807,18,69.8126286,36.78593645,2,1,1
1809056,Chebq Mosque,1809,18,69.37659629,37.0008006,4,2,2
1810118,Narastan Primary School,1810,18,69.727214513,36.9775487790001,2,1,1
1811070,Baad Guzar Primary School,1811,18,69.3347581500001,36.4421399600001,4,3,1
1813182,Pyo Primary School,1813,18,70.2433757100001,36.11807266,3,2,1
1816135,Imam Azam High School,1816,18,69.8086900000001,37.2931100000001,4,2,2
1901002,Veterinary Clinic,1901,19,68.85351826,36.71477922,5,3,2
1901024,Zar Khareed Otmanzai High School,1901,19,68.83572382,36.75407945,5,3,2
1901047,Qashlesh School,1901,19,68.68143154,36.82878112,3,2,1
1903208,Arza Begi Girls Secondary School,1903,19,68.8901477200001,36.5615817,4,2,2
1904159,Khwaja Pasta Secondary School,1904,19,69.0172607800001,36.67582271,2,1,1
1905092,Imam Sahib Number 2 High School,1905,19,68.91420156,37.19689203,4,3,1
1906188,Shah Rawan School,1906,19,69.22347985,37.09148556,3,2,1
1907108,Aaq Tapa High School,1907,19,68.54270622,36.98160672,4,3,1
2003077,Andar Sher Khuram High School,2003,20,68.01100758,35.9311556700001,5,3,2
2005071,Pechgah Madrassa,2005,20,67.62122106,35.49679375,3,2,1
2006059,Toqsan Secondary School,2006,20,67.29845327,36.11215037,5,3,2
2007046,Menbar Kota,2006,20,67.14064096,35.43251616,3,2,1
2101015,Qazi Hamiduddin School,2101,21,67.09026701,36.7062249,9,5,4
2101035,Hidayatullah Naqshbandi School,2101,21,67.10860972,36.73129373,6,3,3
2104277,Shor Balaq School,2104,21,67.1161137500001,36.47441802,3,2,1
2106154,Haji Kot School,2106,21,66.91766455,36.74375309,3,2,1
2106320,Kata Khel School,2106,21,66.84947026,36.77838924,4,2,2
2109121,Abu Nasr Farabi High School,2109,21,66.8104662100001,36.9916096700001,2,1,1
2109143,Baghshor Mosque,2109,21,66.83122948,36.9266227100001,2,1,1
2110093,Haji Ali Clinic,2110,21,67.7880537,36.7084691,2,1,1
2111194,Yalman School,2111,21,66.78652814,36.7297278,3,2,1
2112113,Dali School,2112,21,66.62026665,37.3121186400001,4,3,1
2114294,Yarghan School,2114,21,66.8880039100001,35.77086736,3,2,1
2115316,Baloch Mosque,2115,21,66.7878697,36.03721605,2,1,1
2202050,Quflatoon Village Mosque,2202,22,65.8329714500001,36.06410842,3,2,1
2205112,Aaq Pai Village Madrassa,2205,22,66.4623178400001,35.8845023,2,1,1
2206133,Haji Sarwar Mosque,2206,22,66.59494873,35.90627849,3,2,1
2301004,Shekh-Ul-Mond Mosque,2301,23,65.29813308,34.47103847,5,3,2
2301027,Bahari Sufla Mosque,2301,23,65.1832838500001,34.4591461900001,4,2,2
2302099,Shaheedan Mosque,2302,23,64.69151874,34.04978444,2,1,1
2303056,Deh Morda Bazar,2303,23,65.7841271600001,34.55874311,2,1,1
2305117,Aspi Boz School,2305,23,65.4051117800001,33.64279984,3,2,1
2306072,Markaz Shahrak High School,2306,23,64.3103509900001,34.10813606,4,3,1
2306073,Oshan School,2306,23,64.50308604,34.1070627600001,3,2,1
2306097,Dahn Manara Primary School,2306,23,64.51075208,34.1088952000001,2,1,1
2307157,Qala Shahr Mosque,2307,23,66.38086345,34.6446088100001,2,1,1
2307176,Aab Bareek School,2307,23,66.25268874,34.64942846,2,1,1
101007,Mastori Ghori Secondary School,101,1,69.17832659,34.51254542,6,3,3
101046,Ministry Of Higher Education,101,1,69.1376699400001,34.51221788,6,3,3
101065,Mohammad Alam Faizzad High School,101,1,69.15840707,34.53419224,7,4,3
101144,Ibrahim Khalil Mosque,101,1,69.1608163000001,34.46201736,4,3,1
101266,Imam Zaman Mosque,101,1,69.07323205,34.4934851400001,5,3,2
203074,Abdul Baqi Shaheed High School,203,2,69.4512569400001,35.11851576,3,2,1
301034,Barak School,301,3,69.1781212000001,35.03986571,4,3,1
304044,Haibat Khel Girls High School,304,3,69.25814963,35.06910387,3,2,1
305054,Khalid Ibne Wlid School,305,3,69.2346734800001,35.12174064,4,3,1
615381,Bar Akbar Khel Miyaji Mosque,615,6,70.7013445,34.0499987,2,0,2
615382,Open Space,615,6,70.7167134,34.09181181,3,3,0
802022,Rukha Hospital,802,8,69.46889939,35.26499436,6,4,2
802023,Qabidan Girls High School,802,8,69.4652420400001,35.2558992200001,3,2,1
902083,Larkhwabi Mosque,902,9,68.60419967,35.91957547,2,1,1
1104124,Sher Ahmad School,1104,11,68.2673337400001,33.4526389,6,4,2
1116295,Beelagho Village Secondary School,1116,11,67.4436426600001,33.43691413,4,3,1
1118291,Sangar Village Clinic,1118,11,67.19728825,33.51718001,9,4,5
1201008,Maswas Primary School,1201,12,68.7393709400001,33.2169435800001,3,0,3
1201016,Market Mosque,1201,12,68.83869444,33.13935,3,0,3
1204048,Abdul Rahman Guest Hlosue,1204,12,68.64567451,32.93523768,2,0,2
1204051,Nik Mohammad Male & Female Guest House & Mosque,1204,12,68.63553096,32.94492652,4,4,0
1208125,Primary School,1208,12,68.99962528,32.30778429,5,4,1
1208133,Molla Dawlat Madrassa,1208,12,68.8900413900001,32.57744321,4,4,0
2310196,Shekh Mohammad Saghar School,2310,23,63.8625988200001,33.6907071200001,4,3,1
2310197,Saghar Girls High School,2310,23,63.8569465,33.69380454,4,2,2
2401011,Hajdi Mosque,2401,24,66.1419911,33.79778875,4,2,2
2402034,Azmok Mosque,2402,24,66.20959049,33.67961611,2,1,1
2405087,Dahn Surkh Qolak School,2405,24,65.7980944500001,33.87193722,3,1,2
2406130,Sanginak Mosque,2406,24,65.81729232,33.71138191,3,2,1
2406131,Royan Mosque,2406,24,65.78278149,33.44774715,3,2,1
2407153,Chahar Sad Khana Boys High School,2407,24,67.2198283700001,33.89666179,3,1,2
2408078,Dahan Sirak Mirasi Mosque,2408,24,65.9348184400001,34.1784829,3,2,1
2409069,Dahan Khojo Mosque,2409,24,65.7223455100001,33.2375106700001,2,1,1
2502039,Malk Khudai Dost Village School,2502,25,65.56464685,32.6518220500001,4,3,1
2602028,Jaldak Hospital,2602,26,66.72293797,31.9741887600001,4,4,0
2701038,Zahir Shahi School,2701,27,65.7019314600001,31.61763038,10,6,4
2702106,Shah Ashraf School,2702,27,65.64360396,31.6755640000001,3,2,1
2707116,Rahmatullah Private House,2707,27,65.31724305,31.7691917000001,4,2,2
2709129,Washtan Mosque,2709,27,64.99970243,32.04967079,2,2,0
2714269,Haji Rozi Khan Private House,2714,27,66.17452397,30.1714339100001,5,3,2
2717065,Rambasi School,2716,27,65.65568891,31.55341307,3,2,1
2801024,Qochin Secondary School,2801,28,65.8302926000001,36.57907546,4,2,2
2803122,Chobash Primary School,2803,28,66.03893202,36.87289223,2,1,1
2806085,Boz Areegh School,2806,28,65.772863971,37.5058188630001,3,2,1
2808051,Kokaldash School,2808,28,66.34071723,36.80739095,3,2,1
2810083,Dinar High School,2810,28,65.96081089,37.43089339,4,3,1
2901007,Abu Ubaid Jozjani High School,2901,29,64.78885177,35.91496338,6,6,0
2902027,Yaka Toot Village School,2902,29,64.83484247,35.62631574,2,1,1
2905142,Taghalmas Boys School,2905,29,65.2910721700001,35.8569044000001,4,3,1
2907082,Chechakto Primary School,2907,29,64.09965933,35.72749714,4,2,2
2907083,Boland Ghor Mosque,2907,29,64.0447562,35.6767846600001,3,2,1
2907105,Zaafran School,2907,29,64.24758961,35.61560425,3,2,1
2910120,Lolash Secondary School,2910,29,64.75356629,35.38386318,4,2,2
2913184,Alhendi Khana Girls School,2913,29,65.11979732,36.96312758,5,3,2
3001011,Hindwano School,3001,30,64.3835302300001,31.5952492000001,8,2,6
3001033,Kochi Center Mosque,3001,30,64.40595542,31.68591587,4,2,2
3003096,Wakil Manan Private House,3003,30,64.27870941,31.3602314400001,4,3,1
3004036,Abazan School,3004,30,64.56752571,31.7940196800001,6,4,2
3101016,Laman School,3101,31,63.10254201,34.76318093,5,3,2
3102047,Padeh Dehzangi High School,3102,31,62.88337379,34.88514983,3,2,1
3104057,Deh Berenj School,3104,31,63.2629920300001,34.75726426,4,3,1
3104078,Burj Mosque,3104,31,63.77093986,34.74644973,3,2,1
3106108,Orgo Village Mosque,3106,31,64.52417346,35.0781644400001,2,1,1
3201004,Hirat City Big Mosque,3201,32,62.1956554600001,34.3431100700001,14,14,0
3201025,Fakhrul Madares,3201,32,62.18497683,34.35585042,9,4,5
3202037,Jaghratan High School,3202,32,62.1569521700001,34.3022464900001,3,2,1
3202060,Poran Secondary School,3202,32,62.14152104,34.33336805,3,2,1
3202081,Maslakh Duowm School,3202,32,62.0389011,34.4203592900001,6,3,3
3203098,Dadshan High School,3203,32,62.43541147,34.2403835900001,3,2,1
3203438,Nahistan School,3203,32,62.12360673,33.9467823900001,2,1,1
3205262,Chardarah School,3205,32,61.77499319,34.37349386,3,2,1
3207178,Kariz Now School,3207,32,62.11325449,34.9985161700001,3,2,1
3207445,Haqaba Asadi School,3207,32,62.39863982,34.81519912,3,2,1
3210406,Kaklam Awal Scondary School,3210,32,62.5603551400001,34.85037823,3,3,0
3211247,Astanan Primary School,3211,32,61.47061381,34.37816799,4,2,2
3212385,Tagab Mahi Mosque,3212,32,63.27873144,34.46521454,3,2,1
3215359,Haji Aagha Mosque,3215,32,63.53460957,33.87827191,3,2,1
3216404,Cheshwi Open Space,3216,32,63.90336936,34.42480171,2,1,1
3301022,Girls Primary School,3301,33,62.0082012500001,32.28035796,4,3,1
3302045,Naw Bahar Mosque,3302,33,62.0321866300001,32.41691717,2,1,1
3305092,Mohammad Abad Primary School,3305,33,61.7773784,32.31762798,2,1,1
3307071,Bujok Mosque,3307,33,61.57827189,32.63090687,2,1,1
3309096,Laftan Girls School,3309,33,61.60077655,31.70022861,2,1,1
3311199,Shahr Yari Mosque,3311,33,63.51930575,33.26250774,2,1,1
3401002,Agriculture Department,3401,34,61.8555322,30.96526748,7,4,3
3404028,Jahan Big Village School,3404,34,62.2108333300001,30.20861111,3,2,1
101037,Hanzala Mosque,101,1,69.1536807400001,34.5139686200001,6,3,3
101152,Abdul Rahman Pazhwak High School,101,1,69.22413322,34.48591427,5,4,1
101188,1St Block Of Reyasat Hawa Shanasi,101,1,69.2134389400001,34.5548863,6,3,3
101189,Paktia Kot Secondary School,101,1,69.29404624,34.5426447400001,6,4,2
101256,Itehad Mosque,101,1,69.07528489,34.50404519,6,4,2
101328,Qari Naik Mohammad High School,101,1,69.1284643000001,34.55314627,8,4,4
202024,Kham Roba Mosque,202,2,69.33859314,35.0698159500001,4,3,1
204034,Namaz Jay Girls High School,204,2,69.2929336400001,35.14744245,5,3,2
402159,Surbaghal Tent,402,4,68.81210624,34.37078926,3,2,1
1210159,Navi Khel Mosque,1210,12,69.09691623,32.79020315,2,2,0
1210160,Molla Samandar Guest House,1210,12,69.09716195,32.7902993000001,2,0,2
1211174,Haji Fazel Guest House,1211,12,69.15698727,32.87686592,2,0,2
1212187,Ziruk School,1212,12,69.32252614,33.15454399,4,4,0
1212188,Alimi Village Madrassa,1212,12,69.31710798,33.1567078,3,0,3
1213199,Ghazi Khan Mosque,1213,12,69.27245988,33.1883999500001,2,2,0
1213200,Haji Sakhi Jan Guest House,1213,12,69.27199425,33.1893523300001,2,0,2
1214305,Bahadr Mosque,1214,12,69.2540816700001,32.54938381,3,3,0
1217229,Gulalabi Mosque,1217,12,68.31011716,32.18190214,3,0,3
1301005,Abdula Khel High School,1301,13,69.2289557230001,33.655356922,5,3,2
1311210,Matorokh Mosque,1311,13,69.89208126,33.80046753,2,1,1
1402089,Ajab Khan Village Mosque,1402,14,69.7507860100001,33.31364663,3,2,1
1410110,Tor Shara Village Tent,1410,14,69.67639206,33.51425629,4,2,2
1715155,Nochi School,1715,17,70.1098143500001,36.91954935,3,2,1
1715156,Mahzoon Baloch High School,1715,17,70.09242033,36.84704957,3,2,1
1904164,Taqa Chinar Secondary School,1904,19,69.0730155900001,36.74992984,2,1,1
1904173,Hayatullah Abad Clinic,1904,19,69.10776418,36.69258124,3,2,1
2002026,Qadam Ali Mosque,2002,20,67.54968933,36.18230922,3,2,1
2005066,Joplaal Primary School,2005,20,68.0341096500001,35.74396591,4,2,2
2006055,Namazgah Madrassa,2006,20,67.1027707700001,35.9863970000001,3,2,1
2201011,Adrang Secondary School,2201,22,66.0690093100001,36.0933395800001,4,3,1
2203066,Imam Abu Hanifa Madrassa,2203,22,65.72762063,35.76568847,3,2,1
2303051,Sang Shora Mosque,2303,23,65.7698961400001,34.44035306,4,2,2
2307162,Siya Khaki Karman Primary School,2307,23,66.5084897400001,34.5169456900001,2,1,1
2408073,Talkhak School,2408,24,66.25366541,34.3071873100001,2,1,1
2601007,Gagari Mosque,2601,26,66.8681780800001,32.16221706,5,3,2
2606013,Bazar Mosque,2606,26,67.42314206,32.5206584600001,5,5,0
2703073,Haji Akhtar Mohamamd Private House,2703,27,65.86228399,31.5494962600001,3,0,3
2704188,Nakhoni Village School,2704,27,65.5618583500001,31.5043698800001,4,4,0
2711228,Miranzo Village Madrassa,2711,27,66.56014324,31.14167494,6,5,1
2718243,Village Secondary School,2716,27,65.95585729,31.27722471,4,3,1
2809067,Cheleek Yaz Khan Mosque,2809,28,66.22953097,37.09176554,2,1,1
2902022,Ghar Tapa Bazar And Mosque,2902,29,64.66894311,36.17105818,2,1,1
3004054,Mustafa Building,3004,30,64.6342671200001,31.83783204,4,3,1
3006116,Lakee School,3006,30,64.1232108500001,30.81136257,4,4,0
3202076,Marghaz Mosque,3202,32,62.1781907100001,34.30095219,3,2,1
3203083,Deh Now Secondary School,3203,32,62.02258221,34.25198695,2,1,1
3204162,Darakht-E-Toot School,3204,32,62.6863822500001,34.4662848,2,1,1
3211455,Abdullah Khan Mosque,3211,32,61.515257945,34.338407961,2,1,1
3404023,Karkati Mosque,3404,34,61.9430732000001,30.27797043,3,2,1
803055,Malima Mosque,803,8,69.6347513200001,35.31975955,4,2,2
901017,Safid Khan Ghoroshakh Village,901,9,68.6161838400001,35.9890486,4,2,2
901036,Number 2 School,901,9,68.67572299,36.06090859,3,2,1
905069,Mowlawe Allahdad Mosque,905,9,68.7373174200001,36.1312021,2,2,0
1005090,Sachak High School,1005,10,66.6416167400001,34.84258149,2,1,1
1201282,Gharwal Guest House,1201,12,68.8403967,33.1326201100001,3,2,1
1202027,District Centeral Mosque,1202,12,68.8596870200001,33.27008779,4,4,0
1513073,Gul Salak Village Mosque,1513,15,70.73391777,34.98575422,4,2,2
1905098,Bota Kashan Secondary School,1905,19,68.8095331100001,37.21531323,4,2,2
2003083,Tatarchal Madrassa,2003,20,68.30591854,36.07655932,2,1,1
2006092,Gola Hesar Jaame Mosque,2006,20,67.0155546130001,35.734381779,4,2,2
2108323,Mohammad Dawood Private House,2108,21,66.48404324,36.4819050500001,2,1,1
2205118,Arab Bay Village Primary School,2205,22,66.38167982,36.0596684700001,2,1,1
2302106,Siya Chob Bazar,2302,23,65.47292569,34.00245591,3,2,1
2406138,Sartaghan Mosque,2406,24,65.6775978200001,33.51401117,3,2,1
2901013,Himmat Abad Boys School,2901,29,64.7952973600001,35.91770368,6,3,3
2914175,Khan Chahar Bagh Boys High School,2914,29,65.22079238,37.00214166,6,4,2
3106092,Gashk Mosque,3106,31,63.90145851,34.81794182,3,2,1
3210412,Joy-E-Sultani Secondary School,3210,32,62.5336452600001,34.7946285,3,2,1
3301006,Askar Abad Mosque,3301,33,62.12194444,32.38361111,5,4,1
101135,Chehal Suton Girls High School,101,1,69.15175143,34.46296749,5,2,3
201014,Allah Mohammad Shukhi High School (Kuchi),201,2,69.43060205,34.94605873,4,2,2
905050,Jelawgir Secondary School,905,9,68.9203861600001,36.41935702,3,2,1
1305123,Commissioner House,1305,13,69.474711,33.4324086,2,1,1
1905072,Yaka Toot School,1905,19,69.0681485000001,37.1832035,3,2,1
2003096,Noblaq School,2003,20,68.2877825,35.95634956,2,1,1
3104177,Mosque,3104,31,63.3180144,34.71822919,2,1,1
3104178,Jar-E- Durosht Mosque,3104,31,63.56061441,34.72020701,2,1,1
3203087,Girls School,3203,32,62.21986274,34.24629746,3,0,3
102414,Qala-E-Yaqoub Khel Mosque,102,1,68.97982614,34.48791841,6,4,2
102415,Qala-E-Malik Mosque,102,1,68.982774245,34.574313836,3,2,1
201009,Mahmood Raqi Boys High School,201,2,69.33934859,35.04799706,6,4,2
201010,Mahmood Raqi Girls High School,201,2,69.33120096,35.0451949500001,5,3,2
2301022,Abdul Rahman Private House,2301,23,65.183419136,34.73448532,4,3,1
2501052,Mula Mir Baz Ziarat Madrassa,2501,25,65.9033986800001,32.52394681,3,3,0
2502036,Mula Ahmad High School,2502,25,65.48140709,32.6537053100001,7,6,1
602049,Haji Haleem Mosque,602,6,70.48958257,34.4136828200001,4,3,1
1101052,Mohammad Jan Khan Kuchi High School,1101,11,68.41841848,33.5242244500001,3,1,2
101023,Qari Abdullah School,101,1,69.1669005,34.51561099,6,3,3
101024,Haji Mir Ahmad Mosque,101,1,69.1455856900001,34.53128825,6,3,3
101041,Guzargah Girls Secondary School,101,1,69.1538888800001,34.50138888,5,2,3
101080,Paghmaneha Mohammadia Mosque,101,1,69.11053547,34.51562708,3,2,1
101100,Gulkhana Secondary School,101,1,69.1019190800001,34.5007230300001,13,7,6
101101,Ahmadi Mosque,101,1,69.11462845,34.4944902600001,5,3,2
101140,Imini Girls High School,101,1,69.15565308,34.49720856,6,3,3
101493,Sohel Ibne Omer Mosque,101,1,69.20562875,34.54319726,4,2,2
101228,Ahmad Mujtaba Mosque,101,1,69.1808972200001,34.53975555,3,2,1
101229,Hazara Baghal Secondary School,101,1,69.12035277,34.58888055,6,3,3
101281,Sarwar-E-Kaienat Mosque,101,1,69.07121792,34.5101831100001,6,4,2
101314,Shahrak-E-Khurasan High School,101,1,69.24462049,34.51922019,9,5,4
102410,Keshkak Primary School,102,1,69.0227603100001,34.54175817,3,2,1
104450,Sheena Boys High School,104,1,69.2941669400001,34.5202723300001,4,3,1
105471,Faiz Alquran Madrasa,105,1,69.3736908800001,34.6337329300001,6,4,2
107436,Khanan Khel Mosque,107,1,69.1914329,34.34184904,3,2,1
113376,Mawlawi Mohammad Yaqoub Shah High School,113,1,69.0944670200001,34.83823757,4,2,2
203069,Habib Khel Mosque,203,2,69.4896668900001,35.06212134,3,2,1
204038,Saloon Khwaja Mirkhel,204,2,69.30459088,35.1231401900001,3,2,1
205042,Ruzakhel  Secondary School,205,2,69.61120458,35.04962804,2,1,1
301007,Tatmdara-E-Ulya High School,301,3,69.1948629400001,35.0792688700001,5,4,1
302112,Maidan Boys High School,302,3,69.24527139,34.9409511700001,5,3,2
309133,Abdul Rawoof Hojat Darul Olum,309,3,68.65777241,34.82091899,2,1,1
401002,Pul-E-Surkh School,401,4,68.85723045,34.32924822,4,1,3
402152,Sare Marda School,402,4,68.65694098,34.36074872,3,2,1
409035,Shuhada High School,409,4,67.90696511,34.4396788,2,1,1
409056,Sare Tala Clinic,409,4,68.05704259,34.4287391,2,1,1
501015,Qala-E-Shahi School,501,5,69.03871745,34.05722559,4,2,2
505060,Mohammad Jan Khan School,505,5,69.1324771000001,34.2680728500001,4,2,2
507081,Baber School,507,5,69.6331667100001,34.16600573,6,3,3
601021,Cheknowri High School,601,6,70.43259062,34.43458337,7,7,0
601042,Abdul Rahim School,601,6,70.4849619770001,34.422198428,5,0,5
605161,Sayed Sarwar Qadery High School,605,6,70.657991058,34.412492635,3,2,1
609455,Girls High School,609,6,70.7400696700001,34.2398920200001,3,2,1
614500,Mama Khel School,614,6,70.836110723,34.428332818,2,1,1
615386,Milano Open Space,615,6,70.70803737,34.08188948,2,2,0
615387,Mirano Village Mosque,615,6,70.71197018,34.08247542,2,0,2
619244,Mama Khel Clinic,619,6,69.99665859,34.24721178,4,4,0
701030,Arsalah Qala Mosque,701,7,70.2676731600001,34.73196125,3,2,1
703101,Dera Mia Sahib Village Mosque,703,7,70.1039518000001,34.79015679,4,2,2
805038,Dashtak Girls School,805,8,69.43732923,35.25014859,2,1,1
901021,Zaman Khil Gaw Sovar Mosque,901,9,68.68593646,35.99491264,5,3,2
903106,Zard Sang Social Saloon,903,9,68.7405704500001,35.68198236,4,2,2
904143,Sar Kateb Lal Mohammad Mosque,904,9,69.11889716,36.07592176,3,2,1
905074,Abobakr Jamae Mosque,905,9,68.85808029,36.36316514,5,3,2
911164,Numania Madrassa,911,9,68.1475186900001,35.34609275,4,3,1
405129,Private House,405,4,68.4849676700001,33.72644783,2,1,1
408072,Sayed Farooq House,408,4,68.35680808,33.7706491800001,3,2,1
3203115,Kochis Location,3203,32,62.1171682500001,34.05696554,2,1,1
913204,Malam Secondary School,913,9,69.76800462,35.9992917700001,2,1,1
915218,Mahan Rameen High School,915,9,69.58636593,36.12806391,3,2,1
1003038,Ghorchi Girls School,1003,10,67.7504292400001,35.20577801,2,0,2
1005084,Munbar-E-Kushkak Naqshi,1005,10,67.05287208,34.98463891,2,1,1
1101006,Shams-Ul-Arefeen High School,1101,11,68.41557042,33.54274027,6,6,0
1107239,Kanasf Village Clinic,1107,11,68.3968229,33.24445697,3,3,0
1111177,Qalia Qul High School,1111,11,67.98785998,33.38211453,3,0,3
1111178,Haseena Zardalo Mosque,1111,11,67.83286581,33.1956133400001,3,3,0
1201002,Sharan Hospital,1201,12,68.78773856,33.17621882,4,0,4
1201003,Primary School,1201,12,68.73065491,33.17628283,4,4,0
1201004,Polio Old Center,1201,12,68.72970501,33.17689639,4,0,4
1202029,Koti Khel Mosque,1202,12,68.8716972600001,33.27717196,2,2,0
1202030,Koti Khel Clinic,1202,12,68.87247534,33.27806426,2,0,2
1202032,Qala-E-Saydo Tent,1202,12,68.90686522,33.3174545200001,5,3,2
1204055,Qurbuddin School,1204,12,68.6747043600001,32.98682794,2,2,0
1204056,Bangal Guest House,1204,12,68.67545607,32.98645209,2,0,2
1207087,Segana Zarghon City,1207,12,68.5037490600001,32.92347752,3,3,0
1207088,Abdul Manan House,1207,12,68.5037179700001,32.92350861,3,0,3
