id,name,distId,provId,lat,lon,closed,ps_female,ps_male,ps_total
705116,Darangee Village Mosque,705,7,34.9258513100001,70.09510531,0,2,1,3
705126,Nora Village Mosque,705,7,34.9275663300001,70.0917594200001,0,1,1,2
802020,Rukha Boys High School,802,8,35.2601508600001,69.46344811,0,1,2,3
804011,Peshghur Mosque,804,8,35.3983880400001,69.69620161,0,2,0,2
805041,Sangeen Mosque,805,8,35.2166099700001,69.3485191800001,0,1,1,2
807079,Shahr-E- Beland Mosque ,807,8,35.6756839400001,70.08194743,0,1,1,2
807080,Deh Paryan Mosque ,807,8,35.6251620500001,70.0143152800001,0,1,1,2
901024,Toor Shaheed School,901,9,36.07283475,68.6621199300001,0,1,2,3
901025,Ahmadzai High School ,901,9,35.93832931,68.6474015500001,0,1,2,3
901228,Qul Qasabi Mosque,901,9,35.9389028900001,68.72187212,0,1,1,2
901229,Panjsheriha Mosque,901,9,35.9420249100001,68.71766302,0,1,1,2
902081,Kalta Qul Mosque,902,9,35.80935149,68.58556145,0,1,1,2
903099,Koro Village Mosque,903,9,35.57469851,68.80664772,0,2,2,4
903100,Hazrat Ali Doshi High School,903,9,35.8383286500001,68.78668269,0,1,2,3
903109,Qura Daka High School,903,9,35.838627,68.791952,0,2,2,4
903110,Chehl Ghori Doshi Girls High School,903,9,35.60991367,68.68373468,0,1,2,3
908181,Kar Gard Tent ,908,9,35.71182387,69.3429755000001,0,1,1,2
909191,Zard Aspan Mosque,909,9,35.8819216000001,69.2758882300001,0,2,1,3
910147,Deh Bash School,910,9,36.2557628900001,69.0914419100001,0,1,2,3
910148,Haji Momen Mosque,910,9,36.29354378,69.0063372600001,0,1,1,2
913207,Gozar School,913,9,35.9001273300001,69.68032314,0,1,1,2
915221,Hazrat Saheb Mosque,915,9,36.1234938000001,69.6640182300001,0,1,1,2
915222,Morad Shahr Mosque,915,9,36.1351708,69.6812844500001,0,1,1,2
1001009,Shinia Madrassa,1001,10,34.77870666,67.7452270900001,0,0,2,2
1001010,Samora Mosque,1001,10,34.78539642,67.8962754600001,0,1,1,2
1001020,Sialayak School,1001,10,34.7336418400001,67.64003789,0,1,1,2
1002021,Wata Poor School,1002,10,34.8775957200001,68.0832446700001,0,1,1,2
1003041,Khwaja Ganj Mosque,1003,10,35.19236003,67.5502527900001,0,1,2,3
1004065,Lorenj School,1004,10,35.3982152,67.5829547800001,0,1,1,2
1005077,Munbar-E-Kaparak,1005,10,34.87443849,67.26881812,0,1,1,2
1005078,Munar-E-Sarqol Boys School,1005,10,34.7048923500001,67.1472887900001,0,1,1,2
1005087,Munbar-E-Ali Jan,1005,10,35.0080422600001,66.6163623,0,1,1,2
1005165,Munbar-E-Shahrestan,1005,10,34.7286890300001,66.74436064,0,1,1,2
1005166,Feroz Bahar School,1005,10,34.7435522400001,67.0625512,0,1,1,2
1006105,Surkak Mosque,1006,10,34.47729777,67.06079174,0,1,1,2
1006106,Jaame Kharqol School,1006,10,34.35791564,66.5716436200001,0,1,1,2
1007127,Shenia Takht High School,1007,10,34.20021,66.67624,0,1,2,3
1007128,Sabz Joy Primary School,1007,10,34.2130627100001,66.6238811,0,1,2,3
1007149,Sadmani Legan School,1007,10,33.9461976210001,67.0137634760001,0,1,2,3
1101009,Sayed Ahmad Maki Mosque,1101,11,33.54758178,68.41964397,0,4,0,4
1101010,Wali Asar Mosque,1101,11,33.5598861,68.4039277200001,0,0,5,5
1101020,Mofti Mosque,1101,11,33.5605226700001,68.43434362,0,3,0,3
1101021,Sultan Mahmood Ghaznawi School,1101,11,33.5671688800001,68.4477480300001,0,0,4,4
1104130,Qala-E-Mohammad Sadiq Mosque,1104,11,33.35701441,68.2237164800001,0,2,2,4
1106120,Shuhada-E-Sar Aab School,1106,11,33.5512579600001,67.96672343,0,0,3,3
1106121,Bibi Fatema Zuhra School,1106,11,33.5502025100001,67.97596077,0,3,0,3
1107221,Joy Du Mosque,1107,11,33.31958795,68.5677593400001,0,2,2,4
1107222,Mazo Ulya Mosque,1107,11,33.29312835,68.28637223,1,0,3,3
1107232,Malangi Sufla Village Mosque,1107,11,33.2925373700001,68.4385838300001,0,2,0,2
1107233,Yaqoob Village Mosque,1107,11,33.37710014,68.3946382500001,1,0,3,3
1107242,Shamshai Sufla Village Mosque,1107,11,33.3591075200001,68.5362592100001,0,2,0,2
1107243,Changah Village Mosque,1107,11,33.34119207,68.58471309,0,0,2,2
1110266,Aama Chali Village Mosque,1110,11,33.75052779,67.52268259,0,1,2,3
1110267,Baqir-Ul-Ulom Madrass,1110,11,33.73986585,67.40937605,0,1,2,3
1110275,Jahan Noma High School,1110,11,33.9540153500002,67.4680884900001,0,1,1,2
1111142,Bahauddin Mosque,1111,11,33.09282223,68.0950259900001,0,0,2,2
1111143,Mollah Faqir Mosque,1111,11,33.09791799,68.0960777200001,0,2,0,2
1114327,Pushi School,1114,11,33.1103236,67.2687382100001,0,2,3,5
1114347,Shughla Public School,1114,11,33.3300177700001,67.6409638100001,0,1,2,3
1114348,3 Qul Secondary School,1114,11,33.0223507100001,67.4485849600001,0,1,1,2
1115371,Disrtict Compound,1115,11,32.82120485,67.76793346,0,1,1,2
1118289,Dongha Village Mosque,1118,11,33.59157288,67.33850798,1,2,3,5
1201005,Primary School,1201,12,33.23069421,68.74701403,0,0,2,2
1201014,Dagir Guest House,1201,12,33.1491238300001,68.7863479200001,0,2,0,2
1201015,Primary School,1201,12,33.22241883,68.7728248000001,0,0,3,3
1202283,Mata Khan High School,1202,12,33.2680251800001,68.85793451,0,0,2,2
1203039,Bazi Wani Mosque,1203,12,33.0667507200001,68.6748467,0,0,3,3
1203046,Malang Guest House,1203,12,33.09132904,68.71529469,0,2,3,5
1204047,Noor Mohammad Guest Houes,1204,12,32.9352376800001,68.6456801400001,0,0,2,2
1204064,Ahmad Khan Guest House,1204,12,32.8705497700001,68.60267723,0,2,2,4
1205073,Edgah Mosque,1205,12,33.0653821500001,69.05202326,0,0,3,3
1205078,Malik Zahir Guest House,1205,12,33.0642242000001,68.97114213,0,2,0,2
1205079,District Compound (Tent),1205,12,33.10285277,68.9756861100001,0,2,0,2
1207288,Bazaar Mosque,1207,12,32.92220317,68.51848461,0,0,2,2
1207289,Segana Village Mosque,1207,12,32.92386648,68.5213048000001,0,2,2,4
1208132,Amand Khel Village School,1208,12,32.7397657370001,68.9030754820001,0,2,0,2
1209112,Jalozo Girls School,1209,12,32.7453754200001,68.3965994700001,0,3,0,3
1209113,Abdullah Guest House,1209,12,32.77999801,68.3982444700001,0,0,3,3
1210148,Khan Mohammad Mosque,1210,12,32.65872052,69.1049047400001,0,1,2,3
1210157,Abas Khel Mosque,1210,12,32.83212352,69.2618107100001,0,0,2,2
1211172,Old Orgon Girls School,1211,12,32.9018714900001,69.1510508400001,0,2,0,2
1211173,Ghouch School,1211,12,32.8751166300001,69.1555340800001,0,0,3,3
1211297,Balish Girls Primary School,1211,12,32.9537973000001,69.1792271,0,2,0,2
1211298,Shaikhan Girls Primary School,1211,12,32.9016693500001,69.2698429800001,0,0,2,2
1213197,Nooraki Mosque,1213,12,33.20120325,69.2576990300001,0,4,0,4
1213198,Sharbat Shah Guest House,1213,12,33.2013738300001,69.2577420200001,0,0,5,5
1214304,Zangi Ada Village Mosque,1214,12,32.7903890700001,69.31605548,0,2,0,2
1217227,Apsar Kot Mosque,1217,12,32.1575262600001,68.4331315900001,0,0,2,2
1217228,Servand Primary School,1217,12,32.1723812100001,68.43351561,0,3,0,3
1218242,Old Police Office,1218,12,31.7763696100001,68.8698691800001,0,0,3,3
1301003,Mohlan School,1301,13,33.6090220400001,69.3035481800001,0,2,3,5
1301004,Tera School,1301,13,33.6619392500001,69.22731638,0,1,4,5
1303083,Shamul Zai Madrassa,1303,13,33.4966318,69.04157043,0,0,2,2
1303084,Sahak Clinic,1303,13,33.5444404000001,69.0523782300001,0,2,0,2
1303102,District Compound,1303,13,33.26437526,69.0952796000001,0,1,1,2
1303103,New Madrassa,1303,13,33.3133333000001,69.0375,0,1,1,2
1305115,Waza Education Madrassa,1305,13,33.36715205,69.4398232600001,0,2,0,2
1305129,Garda Seri Clinic,1305,13,33.3678829400001,69.4372705900001,0,1,3,4
1306021,Kondar Khel Mosque,1306,13,33.6909021000001,69.3679278100001,0,1,3,4
1306030,Nadir Khan House,1306,13,33.7288429500001,69.4937364300001,0,2,0,2
1307216,Muhram Astea School,1307,13,33.9954906400001,69.60133942,0,1,2,3
1308139,Sulaiman Khel Mosque ,1308,13,33.8754406900001,69.6340976100001,0,2,0,2
1310158,Bagyaar School,1310,13,33.8062639400001,69.7481589200001,0,0,4,4
1311188,Saltak Maqbol Health Clinic,1311,13,33.73420542,69.90835161,0,2,0,2
1401034,Mosque,1401,14,33.38603973,69.9109130300001,0,1,2,3
1404134,Sawat Khan Hojra,1404,14,33.2355753500001,69.7098526300001,0,1,1,2
1405076,Ajab Khan Mosque,1405,14,33.5977235300001,69.6485020800001,0,1,2,3
1405077,Hasan Gul Hojra,1405,14,33.67792705,69.6277342600001,0,2,3,5
1408049,Mandena Mosque,1408,14,33.4342714100001,70.0622985,0,1,3,4
1410108,Mela Village Mosque,1410,14,33.5044573200001,69.6901977300001,0,1,2,3
1410109,Ghafar House,1410,14,33.46875329,69.6967980800001,0,1,3,4
1507022,Kolak Village Mosque,1507,15,34.9409446900001,70.9597006700001,0,1,2,3
1507023,Manogi High School,1507,15,34.9841966280001,70.8949752060001,0,1,2,3
1510096,Khas Kunar Bararazi High School,1510,15,34.64637609,70.89763711,0,2,2,4
1510097,Chindraway Village Mosque,1510,15,34.6175871200001,70.84944458,0,1,3,4
1603040,Archano Village Mosque,1603,16,35.0875,70.73333333,0,2,2,4
1603041,Kordar Village School,1603,16,35.00396873,70.65674586,1,3,4,7
1606055,Paparistan Village Mosque,1606,16,35.4093595100001,71.3380850500001,0,1,3,4
1608066,Barg-E-Matal Gharb Village School,1608,16,35.68006833,71.3449583,0,2,4,6
1701014,Najibullah Shaheed School,1701,17,37.0984291200001,70.5891258900001,0,1,2,3
1701015,Kokcha High School,1701,17,37.1114253900001,70.58237254,0,1,2,3
1702050,Qara Kamar School,1702,17,37.19815208,70.2701309500001,0,1,2,3
1703222,Khanqah Mosque,1703,17,37.1762909500001,70.7618572400001,0,1,1,2
1703223,Samdarah School,1703,17,37.10771749,70.71478327,0,1,1,2
1704027,Farghambol School,1704,17,37.2320250400001,70.35736534,0,1,2,3
1704028,Gazanak High School,1704,17,37.2833658100001,70.51831601,0,1,2,3
1706107,Khair Abad Girls High School,1706,17,37.01608836,70.88256937,0,1,1,2
1706108,Payan Shahr School,1706,17,37.0541518300001,70.7830592500001,0,1,1,2
1708125,March Mosque,1708,17,37.37551704,70.66708471,0,1,1,2
1708126,Hujra Gardan Mosque,1708,17,37.3759667200001,70.7138505400001,0,1,1,2
1713139,Wandyan School,1713,17,37.44078284,70.2253892600001,0,1,2,3
1713140,Dasht Farang Secondary School,1713,17,37.2478873800001,70.1896942600001,0,1,1,2
1715153,Dara-E-Jeem School,1715,17,36.72612142,70.1353359000001,0,2,2,4
1717167,Farman Qoli School,1717,17,36.5827512100001,70.24722965,0,1,1,2
1719217,Yaarakh Mosque,1719,17,37.9038614000001,71.3123795800001,0,1,2,3
1719218,Weer Boys School,1719,17,37.47136696,71.49868295,0,2,2,4
1725195,Farooq High School,1725,17,36.4352067400001,71.3031238900001,0,1,1,2
1726188,Dahan Aab Yamak School,1726,17,35.89564797,70.41313742,0,2,2,4
1801001,Lataband High School,1801,18,36.7506796700001,69.7653443400001,0,1,2,3
1801023,Chashma Shir High School,1801,18,36.71916609,69.49304213,0,1,2,3
1801024,Girls Number 1 High School,1801,18,36.72921527,69.5478582200001,0,3,3,6
1801034,Shorcha 2 School,1801,18,36.61363653,69.47716457,0,1,1,2
1801183,Abdul Bari Shaheed School,1801,18,36.7278869900001,69.5758872300001,0,1,3,4
1806194,Nakhjir Dara School,1806,18,36.4318466300001,69.76370633,0,1,1,2
1808086,Samimi Shaheed High School,1808,18,36.5818308000001,69.8551824100001,0,3,5,8
1809048,Jokdo Primary School,1809,18,37.1036206,69.4156982900001,0,1,3,4
1809049,Laklakan Primary School,1809,18,37.11321352,69.4423188800001,0,1,2,3
1810110,Sher Atla Secondary School,1810,18,37.11401845,69.6126295600001,0,1,3,4
1810196,Zaan Payan Mosque,1810,18,37.23392251,69.9918422000001,0,1,1,2
1812200,Bagh Bayan Mosque,1812,18,37.21244444,69.49292777,0,1,1,2
1815164,Musa Zai Secondary School,1815,18,37.38081,69.41785,0,1,1,2
1815165,Lala Maidan School,1815,18,37.52062777,69.5114388800001,0,1,2,3
1817148,Jalga High School,1817,18,37.4751005100001,69.7024839300001,0,2,2,4
1817149,Yangi Qala High School,1817,18,37.4666247100001,69.61461095,0,1,3,4
1901016,Central Statistics Office,1901,19,36.73004842,68.8608727100001,0,2,3,5
1901017,Mawlawi Sirajuddin High School,1901,19,36.7257439600001,68.87672856,0,3,4,7
1901039,Gharma Kamar School,1901,19,36.79114775,68.7089289400001,0,2,1,3
1901040,Sultan Ghiyasuddin High School,1901,19,36.7985696300001,68.74374111,0,2,1,3
1901050,Besh Bala Mosque,1901,19,36.8460467,68.745034,0,2,2,4
1901051,Abdullah Shaheed Secondary School,1901,19,36.82447475,68.8146628200001,0,2,1,3
1901199,Tapa Ali School,1901,19,36.8036996500001,68.9217836400001,0,1,2,3
1904152,Chahar Sari School,1904,19,36.6739046800001,69.0606306900001,0,1,1,2
1904153,Abshor Jolicha High School,1904,19,36.7381490600001,69.2139338800001,0,1,1,2
1904162,Nikpay Khord Girls High School,1904,19,36.6821913900001,69.0009085400001,0,1,1,2
1906180,Hamid Qarlaq High Schoo,1906,19,37.06969202,69.3004118600001,0,1,3,4
1906181,Kal Tarash School,1906,19,37.0605318900001,69.22566916,0,1,3,4
1907100,Orta Boz School,1907,19,37.0006734200001,68.46818484,0,1,3,4
1907101,Dorman School,1907,19,36.9931557100001,68.4075447700001,0,1,2,3
2002024,Kokjar Secondary School,2002,20,36.34153387,67.9164205800001,0,1,2,3
2006053,Ota Mosque,2006,20,35.87208379,67.1308495200001,0,2,2,4
2007091,Sar Olang School,2006,20,35.86157537,67.27783027,0,1,1,2
2101001,Sultan Razia High School,2101,21,36.7071224800001,67.12111521,0,3,4,7
2101009,Aisha Afghan High School,2101,21,36.71292026,67.1187352200001,0,2,2,4
2101010,Sultan Ghiyasuddin School,2101,21,36.71029518,67.11484158,0,2,2,4
2101047,Hilaluddin Balkhi School,2101,21,36.6942921000001,67.13922919,0,2,2,4
2101048,Mehdiya School,2101,21,36.7244230500001,67.0964054100001,0,2,2,4
2103058,Chehl Gazai School,2103,21,36.7192920000001,66.98938569,0,2,2,4
2103059,Abu Zayed School,2103,21,36.6957250600001,67.04354691,0,2,2,4
2105074,Parwaz School,2105,21,36.54025152,67.2929994200001,0,1,2,3
2105075,Mula Afghan Mosque,2105,21,36.5386816600001,67.31952381,0,1,1,2
2106169,Baha'Uddin School,2106,21,36.7753907500001,66.9221513000001,0,1,2,3
2106170,Salarzai School,2106,21,36.81650309,66.8217884800001,0,1,1,2
2107252,Bibi Fatima School,2107,21,36.3783029800001,66.87777615,0,1,2,3
2107253,Qazal Kant School,2107,21,36.2395141000001,66.8912241700001,0,1,1,2
2108212,Bay Taimoor Clinic,2108,21,36.6749904300001,66.75530152,0,1,2,3
2108234,Nawshahr Baloch Village Mosque,2108,21,36.7317389500001,66.5371978800001,0,1,1,2
2108235,Qadeem Private House,2108,21,36.54928886,66.7241852900001,0,1,1,2
2109135,Shakh Moghelan School,2109,21,36.93966012,67.0015043000001,0,1,1,2
2109136,Shengal Abad School,2109,21,36.9611098200001,66.91691244,0,1,1,2
2110085,Yangee Areeq School,2110,21,36.70215524,67.88820316,0,1,2,3
2110086,Deh Hassan School,2110,21,36.77376408,67.6983627700001,0,1,2,3
2111186,Shekh Tash Taimur School,2111,21,36.84257631,66.7434611,0,1,1,2
2111187,Zegzag School,2111,21,36.73005905,66.6108085600001,0,1,1,2
2111209,Ainuddin Private House,2111,21,36.741095,66.61225679,0,1,1,2
2111210,Sardar Mohammad Private House,2111,21,36.7559412900002,66.7225130400001,0,1,1,2
2113107,Abdul Raheem Qaryadar Private House,2113,21,37.19905808,67.70988319,0,1,1,2
2114287,Aaq Koprok School,2114,21,36.08030738,66.8368227700001,0,2,3,5
2114297,Karam Shahee Mosque,2114,21,35.9010186,66.98162128,0,1,1,2
2114298,Kushenda Bala Clinic,2114,21,36.1206480600001,66.9804445,0,1,1,2
2115319,Abu Zar Ghaffari School,2115,21,35.7145904300001,66.61382963,0,2,1,3
2115324,Omaki Primary School,2115,21,36.0309601000001,66.6365111000001,0,1,1,2
2201029,Qarya Latee Mosque,2201,22,36.0548998100001,65.95950228,0,1,2,3
2201030,Alaf Safid Mosque,2201,22,35.9358426800001,66.06646713,0,1,1,2
2203064,Khumdan Madrassa,2203,22,35.7792611400001,65.83120161,0,1,2,3
2203084,Qala-E-Kuhna Village Mosque,2203,22,35.07931932,66.2816785000001,0,1,1,2
2203085,Deh Bezan Mosque,2203,22,35.0482212200001,66.33574177,0,1,1,2
2205105,Qatar Darakht Mosque,2205,22,35.94041887,66.35576151,0,2,2,4
2206125,Alghan Village Mosque,2206,22,35.99770917,66.52937007,0,1,2,3
2206126,Uzbekya Larak Mosque,2206,22,36.0300717300001,66.4655637300001,0,1,1,2
2207096,Khormatakht Madrassa,2207,22,35.3818545500001,66.52322972,0,1,3,4
2301019,Dahna Do-Abi,2301,23,34.6325231000001,64.64632327,0,2,3,5
2301020,Badgah Showech,2301,23,34.5220623000001,65.4817442500001,0,2,2,4
2301030,Plal Gorgi Village Mosque,2301,23,34.5280251500001,64.8533776500001,0,2,2,4
2301041,Chashma Kaj Mosque,2301,23,34.6282920900001,64.94832252,0,1,2,3
2301042,Khema Safid Mosque,2301,23,35.0015874800001,65.78807713,0,1,2,3
2303048,Darwaza Mosque,2303,23,34.43940497,65.7993986700001,0,1,1,2
2304070,Korpai School,2304,23,35.1048192500001,65.1076099100001,0,2,2,4
2305131,Petaab School,2305,23,33.71168293,65.54864266,0,1,2,3
2306088,Ostwa Primary School,2306,23,34.3633856500001,64.5519949500001,0,1,1,2
2307149,Sarqal Talkhak School,2307,23,34.39017549,66.51379602,0,1,2,3
2307150,Dahan Sarkhak School,2307,23,34.33006921,66.38217596,0,1,2,3
2307160,Kham Shor School,2307,23,34.5950734800001,65.9782066500001,0,1,2,3
2308221,Sor School,2308,23,33.636641,64.49560474,0,1,2,3
2309188,Kotah Mosque,2309,23,34.05114576,63.5180784800001,0,1,2,3
2401002,Jaraf Mosque,2401,24,33.84807219,66.09671798,0,2,3,5
2402026,Chochan Mosque,2402,24,33.5402586500001,66.72782011,0,1,1,2
2402027,Jangalak Mosque,2402,24,33.66619243,66.6848268800001,0,1,1,2
2403105,Hazar Deh Tamzan Mosque,2403,24,33.6496351500001,66.0842520600001,1,1,1,2
2403106,Bazar Beri School,2403,24,33.4133002300001,66.0301087200001,0,1,1,2
2403116,Nikozai Village Mosque,2403,24,33.4193449200001,66.22287357,0,1,1,2
2404038,Sar Tala Madrassa,2404,24,34.0932846400001,66.4537884400001,0,1,1,2
2404039,Dahan Deh Yak Mosque,2404,24,34.0452208200001,66.23761623,0,1,2,3
2404048,Bareek Mosque,2404,24,33.9779455800001,66.1287966900001,0,1,2,3
2404049,Qochanqi Madrassa,2404,24,34.0694338100001,66.28076953,0,1,2,3
2405102,Khak Faqeer Mosque,2405,24,33.7222410800001,65.64106826,0,1,1,2
2405103,Shinya Jalil Pasi Band Mosque,2405,24,33.9857936300001,65.9049893700001,0,1,1,2
2407145,Tagab Mosque,2407,24,33.81171062,66.78462218,0,1,3,4
2408081,Aral Mosque,2408,24,34.2525778300001,65.74558959,0,1,2,3
2408082,Shinya Qala Mosque,2408,24,34.1357328500001,65.81813199,0,1,2,3
2409061,Sang Shahrak Mosque,2409,24,33.284490898,65.726943914,0,1,2,3
2409062,Gharenj Menbar,2409,24,33.3478024300001,65.76021905,0,1,2,3
2501013,Kotwal High School,2501,25,32.6638840200001,65.88982014,0,2,3,5
2501014,Charamgar Secondary School,2501,25,32.64313966,65.8652713600001,0,2,3,5
2505027,Matak Khan Village High School,2505,25,32.9463828700001,66.7290877300001,0,2,2,4
2505028,Marghonde School,2505,25,33.0947898000001,66.7652526900001,0,2,3,5
2601004,Provincial Hospital,2601,26,32.10248597,66.8986604000001,0,2,3,5
2606011,Bazargan School,2606,26,32.5510461100001,67.4544659000001,0,1,4,5
2606012,Ghulam Rabat Maland School,2606,26,32.61850178,67.42453162,0,1,2,3
2701025,Sardar Madad School,2701,27,31.6097749200001,65.7052587400001,0,5,1,6
2701029,Taimor Shahi High School,2701,27,31.61943703,65.7125651900001,0,7,5,12
2704187,Haji Abdullah Khan School,2704,27,31.50708093,65.4216534400001,0,1,2,3
2708248,Karam Khel Clinic,2708,27,31.569464,66.72547273,0,3,2,5
2708249,Shna Khata School,2708,27,31.5965937000001,66.4124693000001,0,1,2,3
2711204,Mukhabirato Markaz,2711,27,31.0070497100001,66.39523497,0,2,4,6
2711214,Haji Nemat Oil Stioation,2711,27,31.0209396600001,66.3854388500001,0,2,4,6
2711215,Ahmad Shah Rooms,2711,27,30.9961515900001,66.3976144900001,0,0,4,4
2711226,Margha Khaima,2711,27,30.93302545,66.3709088400001,0,2,4,6
2713259,Haji Abdul Haleem Mosque,2713,27,32.3717455900001,66.17813304,0,1,1,2
2713260,Ghaleeng Mosque,2713,27,32.3937411900001,66.2409954,1,0,2,2
2717013,Karz School,2716,27,31.57694052,65.72264728,0,3,3,6
2718241,Haji Talib Aka Private House,2716,27,31.425718679,65.7572578890001,0,2,2,4
2801016,Agriculture Department,2801,28,36.6771507500001,65.7531387700001,0,2,3,5
2801017,Mesr Abad High School,2801,28,36.7501526400001,65.8599018,0,2,3,5
2802114,Taghan Secondary School,2802,28,36.71717527,65.63635388,0,1,1,2
2803115,Alili Boys High School,2803,28,36.86502639,66.1015105500001,0,1,2,3
2805089,Qosh Tapa High School,2805,28,36.08878129,65.3916080400001,0,3,4,7
2809065,Alam Lek Secondary School,2809,28,36.9569402000001,66.22461831,0,1,1,2
2811098,Imam Bukhari School,2811,28,35.9597632,65.44780484,0,1,2,3
2811099,Aaq Bolaq School,2811,28,36.0570788200001,65.5360916800001,0,1,1,2
2811108,Turkman Qadoq School,2811,28,35.979447638,65.375726994,0,1,1,2
2811109,Qara Yaghach Mosque,2811,28,36.0132630400001,65.50671434,0,1,1,2
2902030,Injelad High School,2902,29,35.8975732000001,64.83021521,0,1,2,3
2902031,Alaika Bala Mosque,2902,29,35.86811398,64.8520958300001,0,1,2,3
2902040,Awraz Bala Pogani Mosque,2902,29,35.7790562600001,64.82441,0,1,1,2
2902041,Pasha Khan Mosque,2902,29,35.8712354,64.7471204600001,0,1,1,2
2904078,Qarqaqol Torjan Mosque,2904,29,35.86383087,64.2534838000001,0,1,1,2
2904079,Hotaki Mosque,2904,29,35.8994590500001,64.3787565100001,1,1,1,2
2907097,Yambalaq Mosque,2907,29,35.74457849,64.0181027200001,1,1,1,2
2908128,Dong Qala Girls High School,2908,29,35.70794478,65.2037378900001,0,2,3,5
2908129,Dara-E-Shakh Girls School,2908,29,35.6256331000001,65.22545202,0,1,3,4
2910112,Bandar Primary School,2910,29,35.3494904300001,64.5791033200001,0,2,2,4
2910113,Bar Ghar Mosque,2910,29,35.2630731300001,64.5506633,0,1,1,2
2912194,Yousuf Andkhoy High School,2912,29,36.9532862500001,65.09946847,0,2,1,3
2912195,Mir Abad Boys High School,2912,29,36.8955633,65.09404014,0,2,3,5
3001002,Lashkargah Cinema,3001,30,31.5829256600001,64.3608732500001,0,4,0,4
3001025,Bushran School,3001,30,31.6560541200001,64.3283326000001,0,2,2,4
3001026,Sayedano School Babaji,3001,30,31.67251732,64.35548614,0,2,2,4
3002084,Chah Mirza Mosque,3002,30,31.6787835000001,64.2348939600001,0,0,4,4
3003089,Ahmad Shah Mosque,3003,30,31.54296002,64.3326789600001,0,0,3,3
3004040,Gereshk Hospital,3004,30,31.8175318300001,64.5734966000001,0,4,0,4
3004041,Rawoof Khan Shila Mosque,3004,30,31.8257707000001,64.5665088800001,0,1,4,5
3004052,Mirza Khan Building,3004,30,31.8297227900001,64.59012291,0,0,4,4
3004053,Haidar Abad School,3004,30,31.92301528,64.7690703200001,0,2,2,4
3008135,Hashim Sarwani School,3008,30,32.07365474,64.83882306,0,0,7,7
3010147,Kajaki Sufla School,3010,30,32.27225909,65.06407084,0,1,3,4
3014063,Karez Sadi School,3011,30,31.5281839900001,64.1382668,0,1,2,3
3014064,Wakeel Mohammad Ikhlas School,3011,30,31.5238862300001,64.12317991,0,1,2,3
3102039,Aaghak School,3102,31,34.9221594300001,63.0408959600001,0,1,1,2
3102040,Zard Koja High School,3102,31,34.8471461300001,62.9418823300001,0,1,2,3
3103024,Meeranzai Mosque,3103,31,35.0567372600001,63.29345123,0,1,1,2
3103025,Zad Ali High School,3103,31,35.0306582900001,63.2913708500001,0,1,2,3
3104060,Boya Kadank School,3104,31,34.6814981100001,63.5169953100001,0,1,1,2
3104061,Khwaja Ha-E- Shur Aab Village ,3104,31,34.7510653500001,63.49697119,0,1,1,2
3104070,Langari Sharif High School ,3104,31,34.8698224900001,63.4619366600001,0,1,2,3
3105148,Murghab Clinic ,3105,31,35.5833925300001,63.3272578400001,0,2,0,2
3105189,Qabchaq Kapa Baba School,3105,31,35.56169168,63.35322119,0,1,1,2
3106089,Char Taq School,3106,31,35.0625995300001,64.15292252,0,1,2,3
3106122,Qarye Petow Village Mosque ,3106,31,35.18390847,64.0471808500001,0,2,1,3
3107142,Nagharah Khan Village ,3107,31,35.7291258000001,63.8657869800001,1,1,2,3
3107143,Aabgarmak,3107,31,35.7369666600001,63.8313111100001,0,1,1,2
3201007,Hatefi High School,3201,32,34.3308751200001,62.2165359400001,0,4,5,9
3201017,Fath Now Abad High School,3201,32,34.3506697100001,62.25883597,0,4,4,8
3202052,Tallab Mosque ,3202,32,34.3211747400001,62.0801648400001,0,1,2,3
3202053,Rawashan High School ,3202,32,34.34422162,62.0574607600001,0,1,2,3
3203090,Khwaja Mohammad Kanjani High School,3203,32,34.23385281,62.2789127,0,1,2,3
3203091,Nagahan High School,3203,32,34.2726788000001,62.1897771600001,0,1,2,3
3203111,Kol Khurma Primary School,3203,32,34.2509103000001,62.35865145,0,1,1,2
3203113,Gul Hazar  Primary School ,3203,32,33.9328280400001,62.13933216,0,1,2,3
3204160,Mirzabahar School ,3204,32,34.51827273,62.84089135,0,2,3,5
3204161,Badamto School ,3204,32,34.51910858,62.92677726,0,2,2,4
3205265,Deh Sorkh Primary School ,3205,32,34.3924030400001,61.91125049,0,1,2,3
3205266,Kabotar Khan School ,3205,32,34.2885328400001,61.98716513,0,1,2,3
3207172,Hafto School ,3207,32,34.9001681900001,62.09193639,0,1,3,4
3211453,Now Abad School,3211,32,34.36766928,61.59068994,0,1,1,2
3211454,Mawlawe Seraj Mosque ,3211,32,34.33160095,61.4874112200001,0,1,1,2
3213238,Bunyad Primary School ,3213,32,34.7127424,61.0967822200001,0,2,2,4
3214310,Shir Abad Mosque ,3214,32,33.27652779,62.1415658000001,0,1,1,2
3214311,Abdullah Khan Mosque ,3214,32,33.29015061,62.19989236,0,1,2,3
3214332,Shahr Abad School ,3214,32,33.25892481,62.22187356,0,2,2,4
3214333,Sano Ghan Mosque ,3214,32,33.2202338600001,62.17735029,0,1,1,2
3214467,Maruf Khel Mosque ,3214,32,33.2369506400001,62.1854739500001,0,1,1,2
3215352,Kashak Khak Mosque ,3215,32,33.73400175,63.1417766700001,0,1,3,4
